source,code,name,brand,normalized_name,unit,packing,size,capacity,price,price_after_promotion,promotion,url,note,crawl_date,product_key
cooponline,250108698,,,,,1,,,0,0,,https://cooponline.vn/bia-tuborg-lon-330ml--s250108698,,2025-11-23,1
cooponline,250109699,,,,,1,,,0,0,,https://cooponline.vn/bia-ha-noi-lon-330ml--s250109699,,2025-11-23,1
cooponline,250109838,,,,,1,,,0,0,,https://cooponline.vn/bia-blanc-1664-lon-330ml--s250109838,,2025-11-23,1
cooponline,250518782,,,,,1,,,0,0,,https://cooponline.vn/bia-carlsberg-d-pilsner-12x330ml--s250518782,,2025-11-23,1
cooponline,250518988,,,,,1,,,0,0,,https://cooponline.vn/bia-ha-noi-thung-24-lon-x-330ml--s250518988,,2025-11-23,1
cooponline,250518989,,,,,1,,,0,0,,https://cooponline.vn/bia-truc-bach-lon-cao-24-x-330ml--s250518989,,2025-11-23,1
cooponline,250519118,,,,,1,,,0,0,,https://cooponline.vn/bia-truc-bach-lon-cao-330ml--s250519118,,2025-11-23,1
cooponline,250623640,,,,,1,,,0,0,,https://cooponline.vn/hop-biaedelweiss-6lonx330ml-km--s250623640,,2025-11-23,1
cooponline,250632935,,,,,1,,,0,0,,https://cooponline.vn/s-bia-laruesmooth-lcao24x330ml--s250632935,,2025-11-23,1
cooponline,250101101,,,,,1,,,0,0,,https://cooponline.vn/bia-becks-ice-lon-330ml--s250101101,,2025-11-23,1
cooponline,250108637,,,,,1,,,0,0,,https://cooponline.vn/bia-huda-gold-lon-330ml--s250108637,,2025-11-23,1
cooponline,250108661,,,,,1,,,0,0,,https://cooponline.vn/bia-huda-gold-thung-24-lon-x-330ml--s250108661,,2025-11-23,1
cooponline,250517619,,,,,1,,,0,0,,https://cooponline.vn/bia-becks-5-lon-500ml--s250517619,,2025-11-23,1
cooponline,250517620,,,,,1,,,0,0,,https://cooponline.vn/bia-tiger-lon-330ml--s250517620,,2025-11-23,1
cooponline,250517623,,,,,1,,,0,0,,https://cooponline.vn/bia-hoegaarden-dao-chai-248ml--s250517623,,2025-11-23,1
cooponline,250517726,,,,,1,,,0,0,,https://cooponline.vn/bia-hoegaarden-rose-chai-248ml-cx-f--s250517726,,2025-11-23,1
cooponline,250517749,,,,,1,,,0,0,,https://cooponline.vn/bia-hoegaarden-rosee-3-3-loc-6x330ml--s250517749,,2025-11-23,1
cooponline,250518762,,,,,1,,,0,0,,https://cooponline.vn/bia-hoegaarden-rosee-3-6x248ml--s250518762,,2025-11-23,1
cooponline,250519054,,,,,1,,,0,0,,https://cooponline.vn/bia-ha-noi-xanh-thung-24-lon-x-330ml--s250519054,,2025-11-23,1
cooponline,250519117,,,,,1,,,0,0,,https://cooponline.vn/bia-ha-noi-premium-lon-cao-330ml--s250519117,,2025-11-23,1
cooponline,250606411,,,,,1,,,0,0,,https://cooponline.vn/f-bia-st-sebas-grand-7-6-500ml--s250606411,,2025-11-23,1
cooponline,250606689,,,,,1,,,0,0,,https://cooponline.vn/f-bia-chimay-7-do-tt330ml--s250606689,,2025-11-23,1
cooponline,250606694,,,,,1,,,0,0,,https://cooponline.vn/f-bia-chimay9-xanh-tt330ml--s250606694,,2025-11-23,1
cooponline,250608482,,,,,1,,,0,0,,https://cooponline.vn/f-bia-gau-premium-lager5-500ml--s250608482,,2025-11-23,1
cooponline,250608484,,,,,1,,,0,0,,https://cooponline.vn/f-bia-gau-strong-7-7-500ml--s250608484,,2025-11-23,1
cooponline,250609471,,,,,1,,,0,0,,https://cooponline.vn/f-bia-ga-blonde-lon-330ml--s250609471,,2025-11-23,1
cooponline,250609475,,,,,1,,,0,0,,https://cooponline.vn/f-bia-ga-dark-lon-330ml--s250609475,,2025-11-23,1
cooponline,250609482,,,,,1,,,0,0,,https://cooponline.vn/f-bia-ga-pale-lon-330ml--s250609482,,2025-11-23,1
cooponline,250609487,,,,,1,,,0,0,,https://cooponline.vn/f-bia-ga-ipa-lon-300ml--s250609487,,2025-11-23,1
cooponline,250610021,,,,,1,,,0,0,,https://cooponline.vn/f-bia-s-red-horse-8-lon0-5l--s250610021,,2025-11-23,1
cooponline,250610292,,,,,1,,,0,0,,https://cooponline.vn/f-bia-tcay-vai-san-3-lon330ml--s250610292,,2025-11-23,1
cooponline,250612095,,,,,1,,,0,0,,https://cooponline.vn/f-peroni-nas-azzuro-bia-330ml--s250612095,,2025-11-23,1
cooponline,250612479,,,,,1,,,0,0,,https://cooponline.vn/f-bia-tetew-ale-5-5-ch330ml--s250612479,,2025-11-23,1
cooponline,250612485,,,,,1,,,0,0,,https://cooponline.vn/f-bia-tetej-peachale-ch330ml--s250612485,,2025-11-23,1
cooponline,250612492,,,,,1,,,0,0,,https://cooponline.vn/f-bia-sum-hefeweizen-lon-330ml--s250612492,,2025-11-23,1
cooponline,250612497,,,,,1,,,0,0,,https://cooponline.vn/f-bia-pacific-pilsner-lon330ml--s250612497,,2025-11-23,1
cooponline,250612597,,,,,1,,,0,0,,https://cooponline.vn/f-bia-bud-bu-ori-5-lon330ml--s250612597,,2025-11-23,1
cooponline,250613428,,,,,1,,,0,0,,https://cooponline.vn/f-bia-hoegarden4-9-tt330ml--s250613428,,2025-11-23,1
cooponline,250615518,,,,,1,,,0,0,,https://cooponline.vn/f-bia-chimay-bruin-7-ch-750ml--s250615518,,2025-11-23,1
cooponline,250615524,,,,,1,,,0,0,,https://cooponline.vn/f-bia-chimay-triple-8-330ml--s250615524,,2025-11-23,1
cooponline,250615550,,,,,1,,,0,0,,https://cooponline.vn/f-bia-craft-larger-5-lon330ml--s250615550,,2025-11-23,1
cooponline,250615555,,,,,1,,,0,0,,https://cooponline.vn/f-bia-tropical-5-lon-330ml--s250615555,,2025-11-23,1
cooponline,250615561,,,,,1,,,0,0,,https://cooponline.vn/f-bia-dream-alone5-7-lon330ml--s250615561,,2025-11-23,1
cooponline,250615565,,,,,1,,,0,0,,https://cooponline.vn/f-bia-kurtsinsane7-1-lon330ml--s250615565,,2025-11-23,1
cooponline,250615572,,,,,1,,,0,0,,https://cooponline.vn/f-bia-loose-rivet-7-5-ch330ml--s250615572,,2025-11-23,1
cooponline,250618137,,,,,1,,,0,0,,https://cooponline.vn/f-bia-bud-bu-dark-4-7-tt330ml--s250618137,,2025-11-23,1
cooponline,250622590,,,,,1,,,0,0,,https://cooponline.vn/f-bia-orion-the-draft-5-334ml--s250622590,,2025-11-23,1
cooponline,250623368,,,,,1,,,0,0,,https://cooponline.vn/f-bia-asahi-s-dry-5-binh-2l--s250623368,,2025-11-23,1
cooponline,250624030,,,,,1,,,0,0,,https://cooponline.vn/f-bia-sm-cerveza-blanca-490ml--s250624030,,2025-11-23,1
cooponline,250624036,,,,,1,,,0,0,,https://cooponline.vn/f-bia-sm-cerveza-negra-330ml--s250624036,,2025-11-23,1
cooponline,250624080,,,,,1,,,0,0,,https://cooponline.vn/f-bia-asahi-s-dry-5-lon330ml--s250624080,,2025-11-23,1
cooponline,250624084,,,,,1,,,0,0,,https://cooponline.vn/f-biaasahi-s-dry-5-tt330ml--s250624084,,2025-11-23,1
cooponline,250624145,,,,,1,,,0,0,,https://cooponline.vn/f-bia-gau-wheat-5-500ml--s250624145,,2025-11-23,1
cooponline,250624149,,,,,1,,,0,0,,https://cooponline.vn/f-bia-gau-dark-wheat-5-4-500ml--s250624149,,2025-11-23,1
cooponline,250625786,,,,,1,,,0,0,,https://cooponline.vn/bia-pau-mun-hell-4-9-tt500ml--s250625786,,2025-11-23,1
cooponline,250625791,,,,,1,,,0,0,,https://cooponline.vn/bia-pau-weissbier5-5-tt500ml--s250625791,,2025-11-23,1
cooponline,250628934,,,,,1,,,0,0,,https://cooponline.vn/f-bia-tete-izy-lager-250ml--s250628934,,2025-11-23,1
cooponline,250628940,,,,,1,,,0,0,,https://cooponline.vn/f-bia-tete-kick-kombucha-250ml--s250628940,,2025-11-23,1
cooponline,250628950,,,,,1,,,0,0,,https://cooponline.vn/f-bia-stm-blonde-organic-330ml--s250628950,,2025-11-23,1
cooponline,250628955,,,,,1,,,0,0,,https://cooponline.vn/f-bia-stm-brune-organic-330ml--s250628955,,2025-11-23,1
cooponline,250628961,,,,,1,,,0,0,,https://cooponline.vn/f-bia-stm-triple-organic-330ml--s250628961,,2025-11-23,1
cooponline,250632790,,,,,1,,,0,0,,https://cooponline.vn/f-bia-e-s-summer-ale-4-6-330ml--s250632790,,2025-11-23,1
cooponline,250632793,,,,,1,,,0,0,,https://cooponline.vn/f-bia-golden-platinum5-330ml--s250632793,,2025-11-23,1
cooponline,251108289,,,,,1,,,0,0,,https://cooponline.vn/bia-kronenbourg-1664-blanc-lon-250ml--s251108289,,2025-11-23,1
cooponline,251108290,Bia Kronenbourg 1664 Blanc thùng 24x250ml,1664 BLANC,bia kronenbourg 1664 blanc thung 24x250ml,Thùng,24,,250ml,280000,280000,,https://cooponline.vn/bia-kronenbourg-1664-blanc-thung-24x250ml--s251108290,,2025-11-23,1664BLANC_250ML_24
